;;;;;;;;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;745.4;0.96;0;4.8;2.95;11.95;21.94
;;;;;;;;
;;;;;;;;
7307dc578fa14aff8bcb419fcbf3eb99;Mousse van melkchocolade, citroen en gember – knapperige sigaretten;6;;D;/nl-be/recepten/receptDetails/Mousse-van-melkchocolade-citroen-en-gember-knapperige-sigaretten/r/7307dc578fa14aff8bcb419fcbf3eb99;;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1309.1;1.22;0;14.2;19.02;6.02;14.38
;;;;;;;;
;;;;;;;;
6013fe8f2b47426388cf41beb7722f55;Aardbeien met sabayon;4;C;B;/nl-be/recepten/receptDetails/Aardbeien-met-sabayon/r/6013fe8f2b47426388cf41beb7722f55;3;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;547.6;0.44;0;1.2;16.04;4.98;36.29
;De Leeuw;639;0,899999976;0,100000001;4,300000191;19,20000076;2,799999952;?
;;;;;;;;
b7445b69298a474dabb842029a7e33b5;Lamskebab op een stokje met wortelsalade en dipsaus met munt;4;A;A;/nl-be/recepten/receptDetails/Lamskebab-op-een-stokje-met-wortelsalade-en-dipsaus-met-munt/r/b7445b69298a474dabb842029a7e33b5;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;485.7;2.17;0;2.7;2.23;7.32;57.71
;De Leeuw;476;2,700000048;0,300000012;6,199999809;2,200000048;6,599999905;?
;;;;;;;;
f978fddcd6694724844041e63659d64b;Toasts met kippenlever en framboos;4;A;A;/nl-be/recepten/receptDetails/Toasts-met-kippenlever-en-framboos/r/f978fddcd6694724844041e63659d64b;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;627.7;2.54;0;3.6;2.94;14.37;29.56
;De Leeuw;581;2,900000095;0,300000012;6,199999809;2,900000095;10,5;?
;;;;;;;;
93d895cc65c642f588054208dac29f1a;Mirabelcrumble met kruiden;6;C;C;/nl-be/recepten/receptDetails/Mirabelcrumble-met-kruiden/r/93d895cc65c642f588054208dac29f1a;3;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1006.6;2.08;0;6.3;20.00;2.42;56.32
;De Leeuw;908;2,099999905;0,100000001;9;20,29999924;2,299999952;?
;;;;;;;;
e771b3bb63764468b47e4209dafa539c;Tagliatelle met courgettes en gerookte zalm;4;B;A;/nl-be/recepten/receptDetails/Tagliatelle-met-courgettes-en-gerookte-zalm/r/e771b3bb63764468b47e4209dafa539c;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;964.8;3.82;0;1.7;3.91;7.82;27.79
;De Leeuw;396;0,899999976;0,300000012;3,700000048;1,399999976;5;?
;;;;;;;;
d72a11871b5f496a8c6942250b488a8f;IJskoude courgettevelouté met yoghurt en munt;4;B;A;/nl-be/recepten/receptDetails/IJskoude-courgetteveloute-met-yoghurt-en-munt/r/d72a11871b5f496a8c6942250b488a8f;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;171.3;0.43;0;0.5;2.46;1.95;27.61
;De Leeuw;287;1,200000048;0,800000012;4,300000191;2,700000048;2,900000095;?
;;;;;;;;
21fca67c7a614d6f98eb423b1e43fa01;Kippenbrochettes met zoete aardappel en artisjok;4;A;A;/nl-be/recepten/receptDetails/Kippenbrochettes-met-zoete-aardappel-en-artisjok/r/21fca67c7a614d6f98eb423b1e43fa01;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;636.0;5.54;1;0.9;3.89;10.16;55.38
;De Leeuw;453;2,5;0,200000003;4,599999905;2,700000048;8,600000381;?
;;;;;;;;
20849cd546994aeba1714285df6a7947;Tartaar van mango met limoensorbet;4;;A;/nl-be/recepten/receptDetails/Tartaar-van-mango-met-limoensorbet/r/20849cd546994aeba1714285df6a7947;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;417.4;3.43;0;0.0;18.40;1.97;100.00
;;;;;;;;
;;;;;;;;
e0c95d1631e14a78ad6442c3443f22f0;Tom de tomaatkoe;4;A;A;/nl-be/recepten/receptDetails/Tom-de-tomaatkoe/r/e0c95d1631e14a78ad6442c3443f22f0;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;89.3;1.27;0;0.1;2.87;0.80;100.00
;De Leeuw;80;1;0;0,300000012;2,299999952;0,800000012;?
;;;;;;;;
8b48421a56264366a2f842daf0fab3e5;Oyakodon;4;B;A;/nl-be/recepten/receptDetails/Oyakodon/r/8b48421a56264366a2f842daf0fab3e5;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;752.6;0.93;0;1.0;1.37;8.06;15.83
;De Leeuw;515;1,100000024;0,899999976;4;3,200000048;6,199999809;?
;;;;;;;;
f8eb50d0d8a24301922042e4b54fa790;Gehaktballen met selder in tomatensaus;4;B;A;/nl-be/recepten/receptDetails/Gehaktballen-met-selder-in-tomatensaus/r/f8eb50d0d8a24301922042e4b54fa790;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;581.9;0.75;0;3.6;2.30;8.10;52.79
;De Leeuw;508;1,600000024;0,699999988;6,900000095;2,599999905;5,099999905;?
;;;;;;;;
fdf9a08a2573410496c642efe45bb3e6;Charlotte met chocolade, peren en rode vruchten;8;;A;/nl-be/recepten/receptDetails/Charlotte-met-chocolade-peren-en-rode-vruchten/r/fdf9a08a2573410496c642efe45bb3e6;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;522.7;0.52;0;2.4;1.13;12.18;1.36
;;;;;;;;
;;;;;;;;
b2c50ea3be214eb3b15f42fb5954a4be;Pineapple dream;6;;B;/nl-be/recepten/receptDetails/Pineapple-dream/r/b2c50ea3be214eb3b15f42fb5954a4be;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;288.6;0.74;0;1.0;11.70;0.77;19.81
;De Leeuw;191;0,400000006;0;0,200000003;5;0,300000012;?
;;;;;;;;
1be3e80f76cd42e19622436feae7fa8d;Groene shake van venkel, Granny Smith en verse munt;2;;A;/nl-be/recepten/receptDetails/Groene-shake-van-venkel-Granny-Smith-en-verse-munt/r/1be3e80f76cd42e19622436feae7fa8d;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;155.1;2.38;0;0.0;4.04;0.71;79.15
;;;;;;;;
;;;;;;;;
47ed0e009923461da2154387fd0d740f;Gevulde champignons met geitenkaas;10;B;B;/nl-be/recepten/receptDetails/Gevulde-champignons-met-geitenkaas/r/47ed0e009923461da2154387fd0d740f;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;721.5;1.81;0;5.4;2.48;11.62;45.01
;De Leeuw;621;1,600000024;0,800000012;10,39999962;2,5;10,5;?
;;;;;;;;
f74f0589eb99430389ad439c5479936c;Gebakken rode rijst met groenten en insectenburger;4;;A;/nl-be/recepten/receptDetails/Gebakken-rode-rijst-met-groenten-en-insectenburger/r/f74f0589eb99430389ad439c5479936c;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;885.1;4.53;0;1.0;1.31;5.06;53.06
;;;;;;;;
;;;;;;;;
e1635dfc1c2c4ad489a1439e9fa03405;Gevulde paprika;4;A;A;/nl-be/recepten/receptDetails/Gevulde-paprika/r/e1635dfc1c2c4ad489a1439e9fa03405;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;484.6;1.63;0;2.4;3.03;7.82;65.13
;De Leeuw;546;1,299999952;0,5;9,699999809;2,299999952;7,699999809;?
;;;;;;;;
f445da49c28d4ba9855843bb90b1670c;Provençaalse tagliatelle met mosselen;4;;A;/nl-be/recepten/receptDetails/Provencaalse-tagliatelle-met-mosselen/r/f445da49c28d4ba9855843bb90b1670c;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;621.5;0.17;0;0.6;0.71;13.61;11.93
;;;;;;;;
;;;;;;;;
10f25469374c49bdb7a343d6589fb8d1;Meloengranité met cake en mascarponemousse;4;D;C;/nl-be/recepten/receptDetails/Meloengranite-met-cake-en-mascarponemousse/r/10f25469374c49bdb7a343d6589fb8d1;4;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;626.2;0.43;0;7.5;7.41;1.42;67.37
;De Leeuw;856;1;0,100000001;18,39999962;6,300000191;1,899999976;?
;;;;;;;;
b1a5f50057e64fe8959f4407c35c6304;Croquembouche met rode vruchten;14;;D;/nl-be/recepten/receptDetails/Croquembouche-met-rode-vruchten/r/b1a5f50057e64fe8959f4407c35c6304;;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1124.9;3.50;0;12.0;10.94;2.51;0.00
;;;;;;;;
;;;;;;;;
01336c4fb05946d48455441477275fc1;Eendenfilet met specerijen, wortelpuree met komijn, gember en koriander;4;A;A;/nl-be/recepten/receptDetails/Eendenfilet-met-specerijen-wortelpuree-met-komijn-gember-en-koriander/r/01336c4fb05946d48455441477275fc1;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;745.6;1.26;5;2.9;4.88;9.01;31.07
;De Leeuw;560;1,5;0,600000024;7,599999905;2,099999905;12,80000019;?
;;;;;;;;
8e659e5c795b48128b3844147dce1cce;Emulsie van doperwten met munt en blinis met room van gerookte zalm;4;;A;/nl-be/recepten/receptDetails/Emulsie-van-doperwten-met-munt-en-blinis-met-room-van-gerookte-zalm/r/8e659e5c795b48128b3844147dce1cce;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;469.6;3.36;0;3.4;1.54;2.95;49.14
;;;;;;;;
;;;;;;;;
52408aeb9b0d4c3f8c664422e0bae106;Andalusische aardappelsalade;4;A;B;/nl-be/recepten/receptDetails/Andalusische-aardappelsalade/r/52408aeb9b0d4c3f8c664422e0bae106;1;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;227.6;0.06;0;0.8;0.14;0.12;NaN
;De Leeuw;572;3,099999905;0,5;8;1,5;3;?
;;;;;;;;
3ac78957415f44a99f354447492855e9;Crumble met peer, cacao en amandelen;4;C;C;/nl-be/recepten/receptDetails/Crumble-met-peer-cacao-en-amandelen/r/3ac78957415f44a99f354447492855e9;3;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;752.6;2.88;0;4.3;14.65;2.27;75.49
;De Leeuw;829;3,099999905;0,100000001;9,600000381;15,19999981;2,799999952;?
;;;;;;;;
b6069dec64cd4fed9aa44454df94fc43;Rodbetsallad / Rode-bietensalade;4;A;A;/nl-be/recepten/receptDetails/Rodbetsallad-Rode-bietensalade/r/b6069dec64cd4fed9aa44454df94fc43;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;246.9;2.09;0;0.5;6.06;1.16;94.06
;De Leeuw;250;2,099999905;0,200000003;1,700000048;7,5;1,600000024;?
;;;;;;;;
2b8ac86022974af183754464ad6b7500;Vleesbrood met oregano en specerijen;4;A;A;/nl-be/recepten/receptDetails/Vleesbrood-met-oregano-en-specerijen/r/2b8ac86022974af183754464ad6b7500;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;417.1;1.28;0;0.7;2.53;11.38;37.38
;De Leeuw;432;1,299999952;0,5;3,700000048;1,700000048;11,39999962;?
;;;;;;;;
2db1ddff5a1b4ee8ac7244796af70863;Ananascompote met vanille, rum en limoen;4;A;A;/nl-be/recepten/receptDetails/Ananascompote-met-vanille-rum-en-limoen/r/2db1ddff5a1b4ee8ac7244796af70863;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;435.7;2.49;0;0.0;21.18;0.75;91.31
;De Leeuw;409;1,299999952;0;0,400000006;17,70000076;0,400000006;?
;;;;;;;;
cf66f5ef10c842d6b0c644a6e88f4769;Brusselse bodding;12;B;B;/nl-be/recepten/receptDetails/Brusselse-bodding/r/cf66f5ef10c842d6b0c644a6e88f4769;2;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;559.9;0.52;0;0.5;17.50;3.42;5.71
;De Leeuw;1264;10,5;0,400000006;4,599999905;24,10000038;10,80000019;?
;;;;;;;;
d32fecee523c4a31b11b44bdaf57e127;Gegrilde koekoek met een saus van brie;4;;A;/nl-be/recepten/receptDetails/Gegrilde-koekoek-met-een-saus-van-brie/r/d32fecee523c4a31b11b44bdaf57e127;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;452.3;1.39;0;2.1;4.42;5.45;31.93
;;;;;;;;
;;;;;;;;
1530392e1f514da0a02d44dcad8fa39f;Volkoren rijst met vis;4;A;A;/nl-be/recepten/receptDetails/Volkoren-rijst-met-vis/r/1530392e1f514da0a02d44dcad8fa39f;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;955.8;2.36;0;0.9;1.98;10.49;18.25
;De Leeuw;549;1,100000024;0,200000003;3,299999952;0,899999976;8,600000381;?
;;;;;;;;
f14f50288c8448c5bbcd44e12b7fb78b;De perfect gebraden kip;4;C;C;/nl-be/recepten/receptDetails/De-perfect-gebraden-kip/r/f14f50288c8448c5bbcd44e12b7fb78b;3;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;661.7;1.55;0;7.5;2.00;3.98;25.74
;De Leeuw;659;1,399999976;1,200000048;8,699999809;0,699999988;13,10000038;?
;;;;;;;;
64794c5bc36d404a81ff450a44884bab;zalm met venkel en kerstomaten;4;A;A;/nl-be/recepten/receptDetails/zalm-met-venkel-en-kerstomaten/r/64794c5bc36d404a81ff450a44884bab;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;468.4;1.57;0;0.6;1.13;6.78;28.41
;De Leeuw;640;5,400000095;0,400000006;6,900000095;2,299999952;9,199999809;?
;;;;;;;;
3f6e5cbae588404ca02b44eaf2447f79;Carpaccio van goudbrasem en kaki;4;;A;/nl-be/recepten/receptDetails/Carpaccio-van-goudbrasem-en-kaki/r/3f6e5cbae588404ca02b44eaf2447f79;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;840.8;0.23;0;1.2;6.03;11.06;34.21
;;;;;;;;
;;;;;;;;
f6bb0ab8b6224d9dbd07450b47abd09f;Sardines gevuld met verse kruiden;4;C;A;/nl-be/recepten/receptDetails/Sardines-gevuld-met-verse-kruiden/r/f6bb0ab8b6224d9dbd07450b47abd09f;3;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;865.1;1.26;0;3.6;1.28;16.51;38.96
;De Leeuw;911;0,699999988;0,699999988;15,89999962;0,600000024;17,20000076;?
;;;;;;;;
2d835a49028e4b9e9e17451603f66e56;Volcano potatoes met gerookte forel en prei;4;B;A;/nl-be/recepten/receptDetails/Volcano-potatoes-met-gerookte-forel-en-prei/r/2d835a49028e4b9e9e17451603f66e56;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;495.1;1.74;0;1.9;2.26;5.96;9.28
;De Leeuw;490;1,100000024;0,400000006;6,300000191;1,299999952;5,300000191;?
;;;;;;;;
d487c83d6a714343bb39452175d57020;Gebakken kippenhaasjes in  balsamicovinaigrette;4;A;B;/nl-be/recepten/receptDetails/Gebakken-kippenhaasjes-in-balsamicovinaigrette/r/d487c83d6a714343bb39452175d57020;1;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;172.2;0.30;0;0.7;0.65;0.18;19.33
;De Leeuw;353;0,600000024;0;4,599999905;1,200000048;9;?
;;;;;;;;
0254b8cad0464dc8b8ea4524e2d94414;Gewokte varkensreepjes met broccoli, sperziebonen en zwarte bonensaus;4;;A;/nl-be/recepten/receptDetails/Gewokte-varkensreepjes-met-broccoli-sperziebonen-en-zwarte-bonensaus/r/0254b8cad0464dc8b8ea4524e2d94414;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;517.9;1.12;0;0.3;0.52;3.01;18.76
;;;;;;;;
;;;;;;;;
087ecdf5e9134acdaaff4537b4a7e9ff;Gebakken sint-jakobsvruchten, gebrande hazelnoten en tarwe, emulsie van gember en saffraan;2;;B;/nl-be/recepten/receptDetails/Gebakken-sint-jakobsvruchten-gebrande-hazelnoten-en-tarwe-emulsie-van-gember-en-saffraan/r/087ecdf5e9134acdaaff4537b4a7e9ff;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1280.7;1.58;0;5.0;5.08;15.79;13.91
;;;;;;;;
;;;;;;;;
d4764206a3854140b168453490b4c8d2;Kalfsfricassee op Italiaanse wijze met geroosterde aardappelen;4;A;A;/nl-be/recepten/receptDetails/Kalfsfricassee-op-Italiaanse-wijze-met-geroosterde-aardappelen/r/d4764206a3854140b168453490b4c8d2;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;369.2;1.39;0;0.9;0.78;6.58;21.34
;De Leeuw;472;1,399999976;0,5;4,800000191;0,5;8,600000381;?
;;;;;;;;
4cfc11e16f69491fac5a4545ad1f385f;Volkorenspaghetti met gekonfijte sjalotten en kerstomaten;4;A;A;/nl-be/recepten/receptDetails/Volkorenspaghetti-met-gekonfijte-sjalotten-en-kerstomaten/r/4cfc11e16f69491fac5a4545ad1f385f;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;958.4;4.80;0;1.0;3.89;6.56;47.65
;De Leeuw;464;2,400000095;0,100000001;4,099999905;2,099999905;2,900000095;?
;;;;;;;;
4d8c55728ab74975951e454a8f28777d;Truffelbrownies;8;E;D;/nl-be/recepten/receptDetails/Truffelbrownies/r/4d8c55728ab74975951e454a8f28777d;5;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1572.4;2.99;0;13.2;35.28;4.58;0.00
;De Leeuw;1617;1;0,400000006;21,70000076;37,20000076;4,699999809;?
;;;;;;;;
da88137333814f57b14c454c7548077e;Krokante toasten met twee soorten kaas;4;;B;/nl-be/recepten/receptDetails/Krokante-toasten-met-twee-soorten-kaas/r/da88137333814f57b14c454c7548077e;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;806.6;1.67;0;5.7;2.02;10.74;30.85
;;;;;;;;
;;;;;;;;
9fdfcb99a4894d368f21454aa0a1e28a;Calamares op Mauritiaanse wijze;4;;A;/nl-be/recepten/receptDetails/Calamares-op-Mauritiaanse-wijze/r/9fdfcb99a4894d368f21454aa0a1e28a;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;493.5;1.18;0;1.0;3.20;3.65;26.17
;;;;;;;;
;;;;;;;;
ee2ed464f8ea4164a80945595b6e700a;Kipfilets op z'n Siciliaans;4;B;A;/nl-be/recepten/receptDetails/Kipfilets-op-z-n-Siciliaans/r/ee2ed464f8ea4164a80945595b6e700a;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;308.5;0.37;0;1.1;2.35;5.51;19.58
;De Leeuw;174;0,699999988;0,600000024;2,700000048;1,299999952;1,700000048;?
;;;;;;;;
6b89a53577864254a52d4581828256eb;Ceviche van zalm en tagliatelli van asperges;2;C;A;/nl-be/recepten/receptDetails/Ceviche-van-zalm-en-tagliatelli-van-asperges/r/6b89a53577864254a52d4581828256eb;3;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;445.5;1.47;0;1.0;4.38;5.49;57.71
;De Leeuw;587;2,400000095;1,399999976;9,100000381;5,5;7,099999905;?
;;;;;;;;
6c143a5c89a84d8082c6455c721c773b;Lamsbobotie;4;;B;/nl-be/recepten/receptDetails/Lamsbobotie/r/6c143a5c89a84d8082c6455c721c773b;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;749.8;1.69;0;3.8;6.20;10.29;28.72
;;;;;;;;
;;;;;;;;
d7c8dcc977b3413291a745aa6f7fa6ed;Gelakte eend op z’n Chinees, geroosterde paddenstoelen en kastanjes;4;;D;/nl-be/recepten/receptDetails/Gelakte-eend-op-z-n-Chinees-geroosterde-paddenstoelen-en-kastanjes/r/d7c8dcc977b3413291a745aa6f7fa6ed;;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;2431.1;0.69;0;14.8;1.83;19.18;21.60
;;;;;;;;
;;;;;;;;
48ea78fdaa0c4edca7f245b099292cab;Boterham met zalm en garnalen, geitenyoghurt en verse kruiden;2;;A;/nl-be/recepten/receptDetails/Boterham-met-zalm-en-garnalen-geitenyoghurt-en-verse-kruiden/r/48ea78fdaa0c4edca7f245b099292cab;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;563.7;6.86;0;1.3;3.39;6.66;33.82
;;;;;;;;
;;;;;;;;
652fcee0dd7d44619a3645b640f5cd15;Glaasjes met zwarte pens, appels en geroosterde peperkoek;6;D;C;/nl-be/recepten/receptDetails/Glaasjes-met-zwarte-pens-appels-en-geroosterde-peperkoek/r/652fcee0dd7d44619a3645b640f5cd15;4;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;836.2;2.81;0;4.8;16.67;2.10;56.21
;De Leeuw;941;1,700000048;0,600000024;16,60000038;11;4,800000191;?
;;;;;;;;
076a8b23284044d58f0445cc0944c063;Tempura van groenten, saus met chorizo;4;;B;/nl-be/recepten/receptDetails/Tempura-van-groenten-saus-met-chorizo/r/076a8b23284044d58f0445cc0944c063;;2;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;857.4;1.83;3;3.4;2.27;4.83;43.12
;;;;;;;;
;;;;;;;;
22fde43569c64d42adc14605115b8c40;Kruidige kippenblokjes met room en banaan;4;;A;/nl-be/recepten/receptDetails/Kruidige-kippenblokjes-met-room-en-banaan/r/22fde43569c64d42adc14605115b8c40;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;621.0;0.77;0;2.3;6.25;11.79;27.10
;;;;;;;;
;;;;;;;;
f9e927907bb64120923d45ec48a0b4ff;Met speculaas gepaneerde kip en salade met appels;4;A;A;/nl-be/recepten/receptDetails/Met-speculaas-gepaneerde-kip-en-salade-met-appels/r/f9e927907bb64120923d45ec48a0b4ff;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;708.0;1.96;0;1.6;6.50;10.79;46.29
;De Leeuw;817;1,600000024;0,200000003;7,199999809;6,099999905;16;?
;;;;;;;;
5eb34ce141b94c2ba4694648802d1136;Geroosterde kwartel met rozemarijn en druiven;4;B;A;/nl-be/recepten/receptDetails/Geroosterde-kwartel-met-rozemarijn-en-druiven/r/5eb34ce141b94c2ba4694648802d1136;2;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;876.7;1.87;0;3.7;7.48;21.13;60.34
;De Leeuw;594;2,700000048;0,5;8,699999809;5,599999905;6,099999905;?
;;;;;;;;
0a241d26283b409aa084463c5c0915b9;Zoete muffins met courgettes en walnoten;12;D;D;/nl-be/recepten/receptDetails/Zoete-muffins-met-courgettes-en-walnoten/r/0a241d26283b409aa084463c5c0915b9;4;4;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;1399.7;1.46;0;8.7;17.22;6.29;35.17
;De Leeuw;1315;1,700000048;0,600000024;18,29999924;16,29999924;5,400000095;?
;;;;;;;;
6d5d76d6c1bc453c9f6746641c852f7d;Rosbief met sjalotten;6;;A;/nl-be/recepten/receptDetails/Rosbief-met-sjalotten/r/6d5d76d6c1bc453c9f6746641c852f7d;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;520.6;0.81;0;1.7;2.32;14.44;39.13
;;;;;;;;
;;;;;;;;
8a6213620cb846ca9d38466ffd6be9ad;Pitabroodjes en roerei met spinazie en feta;4;B;C;/nl-be/recepten/receptDetails/Pitabroodjes-en-roerei-met-spinazie-en-feta/r/8a6213620cb846ca9d38466ffd6be9ad;2;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;849.3;0.83;0;7.3;0.84;10.05;21.89
;De Leeuw;641;1,399999976;0,600000024;8,899999619;2,099999905;7,699999809;?
;;;;;;;;
97501249de6e4c9a8ec2467a0b249625;Marinade voor scampi, vis en zeevruchten;4;;A;/nl-be/recepten/receptDetails/Marinade-voor-scampi-vis-en-zeevruchten/r/97501249de6e4c9a8ec2467a0b249625;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;339.3;1.45;0;0.4;0.91;9.58;53.67
;;;;;;;;
;;;;;;;;
c127b1764e1e431cb29a46911f07e2e6;Crumble van havermout, appel en blauwe bessen;4;;C;/nl-be/recepten/receptDetails/Crumble-van-havermout-appel-en-blauwe-bessen/r/c127b1764e1e431cb29a46911f07e2e6;;3;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;760.2;3.15;0;4.2;14.40;2.09;71.02
;;;;;;;;
;;;;;;;;
f8a752a766ad4ea281e94691b389e977;Kabeljauw met pesto met citroengras en gember;4;A;A;/nl-be/recepten/receptDetails/Kabeljauw-met-pesto-met-citroengras-en-gember/r/f8a752a766ad4ea281e94691b389e977;1;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
;SWF;453.3;1.66;0;1.3;1.18;9.71;43.54
;De Leeuw;630;1,600000024;0,100000001;5,099999905;0,600000024;10,5;?
;;;;;;;;
e31194bd70754c2da58646ca8031ddb6;Côte à l’os, gegrilde groene asperges en rode wijnsaus;4;;A;/nl-be/recepten/receptDetails/Cote-a-l-os-gegrilde-groene-asperges-en-rode-wijnsaus/r/e31194bd70754c2da58646ca8031ddb6;;1;
;;;;;;;;
;;Energy('Kj');Fibre;Salt;Fat;Sugar;Prot;VegFN
